reg_code;reg_desc;federal;act_num;act_desc;yr;act_vrp_acc;act_depr_acc;act_labor_acc
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2014;4984745,71;810,33;2785954,4
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2015;5039578,95;512;2518800,9
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2016;4923671,78;841,97;2491792,37
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2017;4603635,7;483384;2483977,1
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2005;328247,21;10811,34;453153,31
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2006;330873,37;10273,68;498914,3
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2007;396386,59;14965,58;542955,07
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2008;514113,78;12904,12;646881,3
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2009;474013,08;11472,91;648798,04
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2010;409073,39;13488,69;601804,63
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2011;457753,15;9815,76;597138,95
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2012;446309,6;14794,35;616359,74
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2013;455235,81;14306,43;703543,65
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2014;460243,8;13034,76;708456,45
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2015;453340,19;12157,83;639907,88
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2016;465127,09;12441,63;608724,62
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2017;464197,1;31497;548569,7
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2005;409851,23;1527,36;110322,21
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2006;413130,33;1451,41;118135,87
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2007;494930,47;2114,23;141842,85
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2008;641925,26;1823,02;150146,17
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2009;591855,31;1620,82;155485,08
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2010;510771,28;1905,59;142040,95
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2011;571553,08;1386,7;125103,43
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2012;557264,6;2090,04;128451,75
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2013;568409,92;2021,12;126717,48
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2014;574662,93;1841,46;124488,94
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2015;566043,04;1717,57;119387,12
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2016;580760,73;1604,17;112760,93
40;йЮПЮВЮЕБН-вЕПЙЕЯЯЙЮЪ пЕЯОСАКХЙЮ;яйтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2017;543592,2;4921;66543,91
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a01;яекэяйне, кеямне унгъиярбн, нунрю, пшанкнбярбн х пшанбндярбн;2005;13143066,04;81958,41;494776,47
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a01;яекэяйне, кеямне унгъиярбн, нунрю, пшанкнбярбн х пшанбндярбн;2006;13141977,96;85768,3;434518,91
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a01;яекэяйне, кеямне унгъиярбн, нунрю, пшанкнбярбн х пшанбндярбн;2007;14616231,02;68160,2;379061,79
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a01;яекэяйне, кеямне унгъиярбн, нунрю, пшанкнбярбн х пшанбндярбн;2008;18815918,26;48725,4;559755,36
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a01;яекэяйне, кеямне унгъиярбн, нунрю, пшанкнбярбн х пшанбндярбн;2009;18977641,19;57914,43;366063,51
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a01;яекэяйне, кеямне унгъиярбн, нунрю, пшанкнбярбн х пшанбндярбн;2010;19469993,4;30733,92;344201,32
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a01;яекэяйне, кеямне унгъиярбн, нунрю, пшанкнбярбн х пшанбндярбн;2011;20401149,87;21963,27;533078,35
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a01;яекэяйне, кеямне унгъиярбн, нунрю, пшанкнбярбн х пшанбндярбн;2012;20236290,19;13448,63;332756,05
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a01;яекэяйне, кеямне унгъиярбн, нунрю, пшанкнбярбн х пшанбндярбн;2013;20116005,32;28645,96;299938,81
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a01;яекэяйне, кеямне унгъиярбн, нунрю, пшанкнбярбн х пшанбндярбн;2014;20266718,66;30495,42;321296,22
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a01;яекэяйне, кеямне унгъиярбн, нунрю, пшанкнбярбн х пшанбндярбн;2015;20209107,21;7318,15;273280,27
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a01;яекэяйне, кеямне унгъиярбн, нунрю, пшанкнбярбн х пшанбндярбн;2016;17157787,58;12205,63;260634,86
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a01;яекэяйне, кеямне унгъиярбн, нунрю, пшанкнбярбн х пшанбндярбн;2017;15133170,7;23217;254671,46
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a02;днашвю онкегмшу хяйноюелшу;2005;149465,61;19981,72;132670,53
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a02;днашвю онкегмшу хяйноюелшу;2006;334055,79;16797,67;139067,37
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a02;днашвю онкегмшу хяйноюелшу;2007;530814,82;12725;162688,23
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a02;днашвю онкегмшу хяйноюелшу;2008;444823,01;31578,45;171813,75
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a02;днашвю онкегмшу хяйноюелшу;2009;389220,38;38964,87;119954,18
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a02;днашвю онкегмшу хяйноюелшу;2010;374819,54;19215,32;112551,98
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a02;днашвю онкегмшу хяйноюелшу;2011;448659,4;14280,39;118040,33
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a02;днашвю онкегмшу хяйноюелшу;2012;384949,91;15558,53;140279,07
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a02;днашвю онкегмшу хяйноюелшу;2013;474258,42;13048,01;146309,14
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a02;днашвю онкегмшу хяйноюелшу;2014;479001,11;14690,18;129408,38
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a02;днашвю онкегмшу хяйноюелшу;2015;387032,96;14928,63;116650
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a02;днашвю онкегмшу хяйноюелшу;2016;377357,46;57255,5;137359,46
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a02;днашвю онкегмшу хяйноюелшу;2017;412829,4;46661;137791,24
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a03;напюаюршбючыхе опнхгбндярбю;2005;12642112,18;1041395,52;3815306,71
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a03;напюаюршбючыхе опнхгбндярбю;2006;20846845,65;1033310,45;3695406,98
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a03;напюаюршбючыхе опнхгбндярбю;2007;17490507,17;1136205,59;3933354,23
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a03;напюаюршбючыхе опнхгбндярбю;2008;14307243,3;1076636,15;3711610,45
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a03;напюаюршбючыхе опнхгбндярбю;2009;11860713,69;973986,84;2824649,38
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a03;напюаюршбючыхе опнхгбндярбю;2010;12951907,17;891687,2;3078631,81
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a03;напюаюршбючыхе опнхгбндярбю;2011;12343173,7;843061,66;3013158,75
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a03;напюаюршбючыхе опнхгбндярбю;2012;13120802,59;720999,95;2730925,12
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a03;напюаюршбючыхе опнхгбндярбю;2013;14550981,12;764191,9;2563165,84
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a03;напюаюршбючыхе опнхгбндярбю;2014;14652841,27;856662,75;2483319,11
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a03;напюаюршбючыхе опнхгбндярбю;2015;14286520,35;857219,39;2471440,9
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a03;напюаюршбючыхе опнхгбндярбю;2016;11400653,29;934293,59;2374950,63
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a03;напюаюршбючыхе опнхгбндярбю;2017;15117277,5;385643;2494830,32
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a04;наеяоевемхе щкейрпхвеяйни щмепцхеи, цюгнл х оюпнл йнмдхжхнмхпнбюмхе бнгдсую;2005;1333133,44;220230,6;820147,56
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a04;наеяоевемхе щкейрпхвеяйни щмепцхеи, цюгнл х оюпнл йнмдхжхнмхпнбюмхе бнгдсую;2006;1459781,5;145964,91;915369,33
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a04;наеяоевемхе щкейрпхвеяйни щмепцхеи, цюгнл х оюпнл йнмдхжхнмхпнбюмхе бнгдсую;2007;1759037,33;95397,34;1099862,14
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a04;наеяоевемхе щкейрпхвеяйни щмепцхеи, цюгнл х оюпнл йнмдхжхнмхпнбюмхе бнгдсую;2008;2341279,63;70506,09;1233774,48
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a04;наеяоевемхе щкейрпхвеяйни щмепцхеи, цюгнл х оюпнл йнмдхжхнмхпнбюмхе бнгдсую;2009;2268700,76;65966,64;1420428,75
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a04;наеяоевемхе щкейрпхвеяйни щмепцхеи, цюгнл х оюпнл йнмдхжхнмхпнбюмхе бнгдсую;2010;2082668,89;76411,92;1478996,7
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a04;наеяоевемхе щкейрпхвеяйни щмепцхеи, цюгнл х оюпнл йнмдхжхнмхпнбюмхе бнгдсую;2011;2220126,68;122503,96;1476976,44
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a04;наеяоевемхе щкейрпхвеяйни щмепцхеи, цюгнл х оюпнл йнмдхжхнмхпнбюмхе бнгдсую;2012;1594052,42;146325,3;1529627,57
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a04;наеяоевемхе щкейрпхвеяйни щмепцхеи, цюгнл х оюпнл йнмдхжхнмхпнбюмхе бнгдсую;2013;2026041,03;62365,15;1851723,13
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a04;наеяоевемхе щкейрпхвеяйни щмепцхеи, цюгнл х оюпнл йнмдхжхнмхпнбюмхе бнгдсую;2014;1963233,9;175092,91;1885902,18
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a04;наеяоевемхе щкейрпхвеяйни щмепцхеи, цюгнл х оюпнл йнмдхжхнмхпнбюмхе бнгдсую;2015;1870963,21;207901,59;1868077,38
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a04;наеяоевемхе щкейрпхвеяйни щмепцхеи, цюгнл х оюпнл йнмдхжхнмхпнбюмхе бнгдсую;2016;1882189,48;164652,12;1673855,55
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a04;наеяоевемхе щкейрпхвеяйни щмепцхеи, цюгнл х оюпнл йнмдхжхнмхпнбюмхе бнгдсую;2017;1784316,1;549477;1999305,95
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a05;бнднямюафемхе бндннрбедемхе, нпцюмхгюжхъ яанпю х срхкхгюжхх нрунднб, деърекэмнярэ он кхйбхдюжхх гюцпъгмемхи;2005;810057,31;31074,29;296986,5
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a05;бнднямюафемхе бндннрбедемхе, нпцюмхгюжхъ яанпю х срхкхгюжхх нрунднб, деърекэмнярэ он кхйбхдюжхх гюцпъгмемхи;2006;887012,98;20595,48;320348
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a05;бнднямюафемхе бндннрбедемхе, нпцюмхгюжхъ яанпю х срхкхгюжхх нрунднб, деърекэмнярэ он кхйбхдюжхх гюцпъгмемхи;2007;1068851,02;13460,46;440971,6
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a05;бнднямюафемхе бндннрбедемхе, нпцюмхгюжхъ яанпю х срхкхгюжхх нрунднб, деърекэмнярэ он кхйбхдюжхх гюцпъгмемхи;2008;1422641,28;9948,32;458191,61
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a05;бнднямюафемхе бндннрбедемхе, нпцюмхгюжхъ яанпю х срхкхгюжхх нрунднб, деърекэмнярэ он кхйбхдюжхх гюцпъгмемхи;2009;1378539,9;9307,82;578790,43
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a05;бнднямюафемхе бндннрбедемхе, нпцюмхгюжхъ яанпю х срхкхгюжхх нрунднб, деърекэмнярэ он кхйбхдюжхх гюцпъгмемхи;2010;1265500,58;10781,63;563180,54
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a05;бнднямюафемхе бндннрбедемхе, нпцюмхгюжхъ яанпю х срхкхгюжхх нрунднб, деърекэмнярэ он кхйбхдюжхх гюцпъгмемхи;2011;1349024,63;17285,17;517613,43
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a05;бнднямюафемхе бндннрбедемхе, нпцюмхгюжхъ яанпю х срхкхгюжхх нрунднб, деърекэмнярэ он кхйбхдюжхх гюцпъгмемхи;2012;968600,58;20646,34;458008,55
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a05;бнднямюафемхе бндннрбедемхе, нпцюмхгюжхъ яанпю х срхкхгюжхх нрунднб, деърекэмнярэ он кхйбхдюжхх гюцпъгмемхи;2013;1231091,57;8799,65;461028,44
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a05;бнднямюафемхе бндннрбедемхе, нпцюмхгюжхъ яанпю х срхкхгюжхх нрунднб, деърекэмнярэ он кхйбхдюжхх гюцпъгмемхи;2014;1192927,82;24705,42;349059,24
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a05;бнднямюафемхе бндннрбедемхе, нпцюмхгюжхъ яанпю х срхкхгюжхх нрунднб, деърекэмнярэ он кхйбхдюжхх гюцпъгмемхи;2015;1136861;29334,68;342178,57
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a05;бнднямюафемхе бндннрбедемхе, нпцюмхгюжхъ яанпю х срхкхгюжхх нрунднб, деърекэмнярэ он кхйбхдюжхх гюцпъгмемхи;2016;1143683,06;24999,59;461153,93
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a05;бнднямюафемхе бндннрбедемхе, нпцюмхгюжхъ яанпю х срхкхгюжхх нрунднб, деърекэмнярэ он кхйбхдюжхх гюцпъгмемхи;2017;1136821,2;54635;542506,63
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a06;ярпнхрекэярбн;2005;4839800,23;156001,92;1136913,01
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a06;ярпнхрекэярбн;2006;6025552,25;120613,23;1228369,13
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a06;ярпнхрекэярбн;2007;10098832,35;111781,45;1238220,71
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a06;ярпнхрекэярбн;2008;9462609,01;83718,53;1362322,71
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a06;ярпнхрекэярбн;2009;8487961,21;95191,67;1043160,97
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a06;ярпнхрекэярбн;2010;9531984,28;79141,93;696168,97
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a06;ярпнхрекэярбн;2011;11295404,41;198805,81;722491,03
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a06;ярпнхрекэярбн;2012;10956547,82;185523,46;744704,7
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a06;ярпнхрекэярбн;2013;11361945,02;92403,7;897749,6
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a06;ярпнхрекэярбн;2014;13213946,47;82917,71;756371,6
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a06;ярпнхрекэярбн;2015;11218643,72;48398,1;616355,96
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a06;ярпнхрекэярбн;2016;10926968,66;146243,91;337727,95
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a06;ярпнхрекэярбн;2017;10325992,9;28776;376877,18
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2005;14160666,24;37502,47;1057923,55
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2006;14458047,61;19123,29;956475,15
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2007;16887005,73;21359,58;660294,41
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2008;15367185,92;31108,45;729818,79
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2009;18901650,71;13679,84;896503,19
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2010;20205879,01;19892,59;998663,03
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2011;21094954,8;10916,58;1492188,03
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2012;22972414,68;18265,86;1066415,9
41;пЕЯОСАКХЙЮ яЕБЕПМЮЪ нЯЕРХЪ - юКЮМХЪ;яйтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2013;24993995,42;19457,37;1228581,1
